measure,quantile,time,sex,age,ethnic,value
px,97.50%,2017-19,Male,45 years,European or Other,0.99864
px,97.50%,2017-19,Male,46 years,European or Other,0.99854
px,97.50%,2017-19,Male,47 years,European or Other,0.99842
px,97.50%,2017-19,Male,48 years,European or Other,0.99824
px,97.50%,2017-19,Male,49 years,European or Other,0.99809
px,97.50%,2017-19,Male,50 years,European or Other,0.99789
px,97.50%,2017-19,Male,51 years,European or Other,0.99761
px,97.50%,2017-19,Male,52 years,European or Other,0.99725
px,97.50%,2017-19,Male,53 years,European or Other,0.99708
px,97.50%,2017-19,Male,54 years,European or Other,0.9968
px,97.50%,2017-19,Male,55 years,European or Other,0.9966
px,97.50%,2017-19,Male,56 years,European or Other,0.99635
px,97.50%,2017-19,Male,57 years,European or Other,0.99593
px,97.50%,2017-19,Male,58 years,European or Other,0.99543
px,97.50%,2017-19,Male,59 years,European or Other,0.99493
px,97.50%,2017-19,Male,60 years,European or Other,0.99457
px,97.50%,2017-19,Male,61 years,European or Other,0.99418
px,97.50%,2017-19,Male,62 years,European or Other,0.99346
px,97.50%,2017-19,Male,63 years,European or Other,0.99287
px,97.50%,2017-19,Male,64 years,European or Other,0.99222
px,97.50%,2017-19,Male,65 years,European or Other,0.99172
px,97.50%,2017-19,Male,66 years,European or Other,0.99074
px,97.50%,2017-19,Male,67 years,European or Other,0.98985
px,97.50%,2017-19,Male,68 years,European or Other,0.98896
px,97.50%,2017-19,Male,69 years,European or Other,0.98748
px,97.50%,2017-19,Male,70 years,European or Other,0.98645
px,97.50%,2017-19,Male,71 years,European or Other,0.9854
px,97.50%,2017-19,Male,72 years,European or Other,0.98172
px,97.50%,2017-19,Male,73 years,European or Other,0.97973
px,97.50%,2017-19,Male,74 years,European or Other,0.97782
px,97.50%,2017-19,Male,75 years,European or Other,0.97384
px,97.50%,2017-19,Male,76 years,European or Other,0.9725
px,97.50%,2017-19,Male,77 years,European or Other,0.96887
px,97.50%,2017-19,Male,78 years,European or Other,0.9638
px,97.50%,2017-19,Male,79 years,European or Other,0.95812
px,97.50%,2017-19,Male,80 years,European or Other,0.95295
px,97.50%,2017-19,Male,81 years,European or Other,0.9461
px,97.50%,2017-19,Male,82 years,European or Other,0.9385
px,97.50%,2017-19,Male,83 years,European or Other,0.93123
px,97.50%,2017-19,Male,84 years,European or Other,0.92136
px,97.50%,2017-19,Male,85 years,European or Other,0.90982
px,97.50%,2017-19,Male,86 years,European or Other,0.89862
px,97.50%,2017-19,Male,87 years,European or Other,0.88599
px,97.50%,2017-19,Male,88 years,European or Other,0.87223
px,97.50%,2017-19,Male,89 years,European or Other,0.85768
px,97.50%,2017-19,Male,90 years,European or Other,0.84225
px,97.50%,2017-19,Male,91 years,European or Other,0.82591
px,97.50%,2017-19,Male,92 years,European or Other,0.80882
px,97.50%,2017-19,Male,93 years,European or Other,0.79089
px,97.50%,2017-19,Male,94 years,European or Other,0.77279
px,97.50%,2017-19,Male,95 years,European or Other,0.75465
px,97.50%,2017-19,Male,96 years,European or Other,0.73506
px,97.50%,2017-19,Male,97 years,European or Other,0.71593
px,97.50%,2017-19,Male,98 years,European or Other,0.69589
px,97.50%,2017-19,Male,99 years,European or Other,0.67462
px,97.50%,2017-19,Male,100 years and over,European or Other,0
qx,2.50%,2017-19,Female,0 years,European or Other,0.00241
qx,2.50%,2017-19,Female,1 years,European or Other,1.40E-04
qx,2.50%,2017-19,Female,2 years,European or Other,1.10E-04
qx,2.50%,2017-19,Female,3 years,European or Other,9.00E-05
qx,2.50%,2017-19,Female,4 years,European or Other,7.00E-05
qx,2.50%,2017-19,Female,5 years,European or Other,6.00E-05
qx,2.50%,2017-19,Female,6 years,European or Other,5.00E-05
qx,2.50%,2017-19,Female,7 years,European or Other,4.00E-05
qx,2.50%,2017-19,Female,8 years,European or Other,4.00E-05
qx,2.50%,2017-19,Female,9 years,European or Other,4.00E-05
qx,2.50%,2017-19,Female,10 years,European or Other,4.00E-05
qx,2.50%,2017-19,Female,11 years,European or Other,5.00E-05
qx,2.50%,2017-19,Female,12 years,European or Other,6.00E-05
qx,2.50%,2017-19,Female,13 years,European or Other,7.00E-05
qx,2.50%,2017-19,Female,14 years,European or Other,9.00E-05
qx,2.50%,2017-19,Female,15 years,European or Other,1.20E-04
qx,2.50%,2017-19,Female,16 years,European or Other,1.40E-04
qx,2.50%,2017-19,Female,17 years,European or Other,1.80E-04
qx,2.50%,2017-19,Female,18 years,European or Other,2.10E-04
qx,2.50%,2017-19,Female,19 years,European or Other,2.30E-04
qx,2.50%,2017-19,Female,20 years,European or Other,2.50E-04
qx,2.50%,2017-19,Female,21 years,European or Other,2.70E-04
qx,2.50%,2017-19,Female,22 years,European or Other,2.70E-04
qx,2.50%,2017-19,Female,23 years,European or Other,2.70E-04
qx,2.50%,2017-19,Female,24 years,European or Other,2.70E-04
qx,2.50%,2017-19,Female,25 years,European or Other,2.70E-04
qx,2.50%,2017-19,Female,26 years,European or Other,2.80E-04
qx,2.50%,2017-19,Female,27 years,European or Other,2.80E-04
qx,2.50%,2017-19,Female,28 years,European or Other,2.90E-04
qx,2.50%,2017-19,Female,29 years,European or Other,2.90E-04
qx,2.50%,2017-19,Female,30 years,European or Other,3.10E-04
qx,2.50%,2017-19,Female,31 years,European or Other,3.30E-04
qx,2.50%,2017-19,Female,32 years,European or Other,3.50E-04
qx,2.50%,2017-19,Female,33 years,European or Other,3.80E-04
qx,2.50%,2017-19,Female,34 years,European or Other,4.10E-04
qx,2.50%,2017-19,Female,35 years,European or Other,4.40E-04
qx,2.50%,2017-19,Female,36 years,European or Other,4.50E-04
qx,2.50%,2017-19,Female,37 years,European or Other,4.70E-04
qx,2.50%,2017-19,Female,38 years,European or Other,5.00E-04
qx,2.50%,2017-19,Female,39 years,European or Other,5.30E-04
qx,2.50%,2017-19,Female,40 years,European or Other,5.60E-04
qx,2.50%,2017-19,Female,41 years,European or Other,5.90E-04
qx,2.50%,2017-19,Female,42 years,European or Other,6.30E-04
qx,2.50%,2017-19,Female,43 years,European or Other,7.00E-04
qx,2.50%,2017-19,Female,44 years,European or Other,7.70E-04
qx,2.50%,2017-19,Female,45 years,European or Other,8.60E-04
qx,2.50%,2017-19,Female,46 years,European or Other,0.00093
qx,2.50%,2017-19,Female,47 years,European or Other,0.00102
qx,2.50%,2017-19,Female,48 years,European or Other,0.00114
qx,2.50%,2017-19,Female,49 years,European or Other,0.00124
qx,2.50%,2017-19,Female,50 years,European or Other,0.00138
qx,2.50%,2017-19,Female,51 years,European or Other,0.00155
qx,2.50%,2017-19,Female,52 years,European or Other,0.00177
qx,2.50%,2017-19,Female,53 years,European or Other,0.00188
qx,2.50%,2017-19,Female,54 years,European or Other,0.00207
qx,2.50%,2017-19,Female,55 years,European or Other,0.00221
qx,2.50%,2017-19,Female,56 years,European or Other,0.00238
qx,2.50%,2017-19,Female,57 years,European or Other,0.00263
qx,2.50%,2017-19,Female,58 years,European or Other,0.00294
qx,2.50%,2017-19,Female,59 years,European or Other,0.00319
qx,2.50%,2017-19,Female,60 years,European or Other,0.00343
qx,2.50%,2017-19,Female,61 years,European or Other,0.00367
qx,2.50%,2017-19,Female,62 years,European or Other,0.00416
qx,2.50%,2017-19,Female,63 years,European or Other,0.00464
qx,2.50%,2017-19,Female,64 years,European or Other,0.00508
qx,2.50%,2017-19,Female,65 years,European or Other,0.00546
qx,2.50%,2017-19,Female,66 years,European or Other,0.0062
qx,2.50%,2017-19,Female,67 years,European or Other,0.00673
qx,2.50%,2017-19,Female,68 years,European or Other,0.00738
qx,2.50%,2017-19,Female,69 years,European or Other,0.00828
qx,2.50%,2017-19,Female,70 years,European or Other,0.00881
qx,2.50%,2017-19,Female,71 years,European or Other,0.0099
qx,2.50%,2017-19,Female,72 years,European or Other,0.01223
qx,2.50%,2017-19,Female,73 years,European or Other,0.01381
qx,2.50%,2017-19,Female,74 years,European or Other,0.01528
qx,2.50%,2017-19,Female,75 years,European or Other,0.01772
qx,2.50%,2017-19,Female,76 years,European or Other,0.01865
qx,2.50%,2017-19,Female,77 years,European or Other,0.02068
qx,2.50%,2017-19,Female,78 years,European or Other,0.02428
qx,2.50%,2017-19,Female,79 years,European or Other,0.02852
qx,2.50%,2017-19,Female,80 years,European or Other,0.03315
qx,2.50%,2017-19,Female,81 years,European or Other,0.03794
qx,2.50%,2017-19,Female,82 years,European or Other,0.0432
qx,2.50%,2017-19,Female,83 years,European or Other,0.0485
qx,2.50%,2017-19,Female,84 years,European or Other,0.05655
qx,2.50%,2017-19,Female,85 years,European or Other,0.06531
qx,2.50%,2017-19,Female,86 years,European or Other,0.07607
qx,2.50%,2017-19,Female,87 years,European or Other,0.08727
qx,2.50%,2017-19,Female,88 years,European or Other,0.09967
qx,2.50%,2017-19,Female,89 years,European or Other,0.11326
qx,2.50%,2017-19,Female,90 years,European or Other,0.12779
qx,2.50%,2017-19,Female,91 years,European or Other,0.14316
qx,2.50%,2017-19,Female,92 years,European or Other,0.15955
qx,2.50%,2017-19,Female,93 years,European or Other,0.17704
qx,2.50%,2017-19,Female,94 years,European or Other,0.19542
qx,2.50%,2017-19,Female,95 years,European or Other,0.21472
qx,2.50%,2017-19,Female,96 years,European or Other,0.23529
qx,2.50%,2017-19,Female,97 years,European or Other,0.25634
qx,2.50%,2017-19,Female,98 years,European or Other,0.27847
qx,2.50%,2017-19,Female,99 years,European or Other,0.30179
qx,2.50%,2017-19,Female,100 years and over,European or Other,1
qx,2.50%,2017-19,Male,0 years,European or Other,0.00297
qx,2.50%,2017-19,Male,1 years,European or Other,1.80E-04
qx,2.50%,2017-19,Male,2 years,European or Other,1.50E-04
qx,2.50%,2017-19,Male,3 years,European or Other,1.20E-04
qx,2.50%,2017-19,Male,4 years,European or Other,9.00E-05
qx,2.50%,2017-19,Male,5 years,European or Other,8.00E-05
qx,2.50%,2017-19,Male,6 years,European or Other,7.00E-05
qx,2.50%,2017-19,Male,7 years,European or Other,6.00E-05
qx,2.50%,2017-19,Male,8 years,European or Other,6.00E-05
qx,2.50%,2017-19,Male,9 years,European or Other,6.00E-05
qx,2.50%,2017-19,Male,10 years,European or Other,6.00E-05
qx,2.50%,2017-19,Male,11 years,European or Other,7.00E-05
qx,2.50%,2017-19,Male,12 years,European or Other,9.00E-05
qx,2.50%,2017-19,Male,13 years,European or Other,1.10E-04
qx,2.50%,2017-19,Male,14 years,European or Other,1.50E-04
qx,2.50%,2017-19,Male,15 years,European or Other,2.10E-04
qx,2.50%,2017-19,Male,16 years,European or Other,2.70E-04
qx,2.50%,2017-19,Male,17 years,European or Other,3.40E-04
qx,2.50%,2017-19,Male,18 years,European or Other,4.10E-04
qx,2.50%,2017-19,Male,19 years,European or Other,4.70E-04
qx,2.50%,2017-19,Male,20 years,European or Other,5.30E-04
qx,2.50%,2017-19,Male,21 years,European or Other,5.70E-04
qx,2.50%,2017-19,Male,22 years,European or Other,5.90E-04
qx,2.50%,2017-19,Male,23 years,European or Other,5.90E-04
qx,2.50%,2017-19,Male,24 years,European or Other,6.00E-04
qx,2.50%,2017-19,Male,25 years,European or Other,6.10E-04
qx,2.50%,2017-19,Male,26 years,European or Other,6.00E-04
qx,2.50%,2017-19,Male,27 years,European or Other,6.10E-04
qx,2.50%,2017-19,Male,28 years,European or Other,6.10E-04
qx,2.50%,2017-19,Male,29 years,European or Other,6.30E-04
qx,2.50%,2017-19,Male,30 years,European or Other,6.50E-04
qx,2.50%,2017-19,Male,31 years,European or Other,6.70E-04
qx,2.50%,2017-19,Male,32 years,European or Other,7.00E-04
qx,2.50%,2017-19,Male,33 years,European or Other,7.40E-04
qx,2.50%,2017-19,Male,34 years,European or Other,8.00E-04
qx,2.50%,2017-19,Male,35 years,European or Other,8.30E-04
qx,2.50%,2017-19,Male,36 years,European or Other,8.40E-04
qx,2.50%,2017-19,Male,37 years,European or Other,8.60E-04
qx,2.50%,2017-19,Male,38 years,European or Other,9.00E-04
qx,2.50%,2017-19,Male,39 years,European or Other,9.40E-04
qx,2.50%,2017-19,Male,40 years,European or Other,9.90E-04
qx,2.50%,2017-19,Male,41 years,European or Other,0.00101
qx,2.50%,2017-19,Male,42 years,European or Other,0.00108
qx,2.50%,2017-19,Male,43 years,European or Other,0.00117
qx,2.50%,2017-19,Male,44 years,European or Other,0.00126
qx,2.50%,2017-19,Male,45 years,European or Other,0.00136
qx,2.50%,2017-19,Male,46 years,European or Other,0.00146
qx,2.50%,2017-19,Male,47 years,European or Other,0.00158
qx,2.50%,2017-19,Male,48 years,European or Other,0.00176
qx,2.50%,2017-19,Male,49 years,European or Other,0.00191
qx,2.50%,2017-19,Male,50 years,European or Other,0.00211
qx,2.50%,2017-19,Male,51 years,European or Other,0.00239
qx,2.50%,2017-19,Male,52 years,European or Other,0.00275
qx,2.50%,2017-19,Male,53 years,European or Other,0.00292
qx,2.50%,2017-19,Male,54 years,European or Other,0.0032
qx,2.50%,2017-19,Male,55 years,European or Other,0.0034
qx,2.50%,2017-19,Male,56 years,European or Other,0.00365
qx,2.50%,2017-19,Male,57 years,European or Other,0.00407
qx,2.50%,2017-19,Male,58 years,European or Other,0.00457
qx,2.50%,2017-19,Male,59 years,European or Other,0.00507
qx,2.50%,2017-19,Male,60 years,European or Other,0.00543
qx,2.50%,2017-19,Male,61 years,European or Other,0.00582
qx,2.50%,2017-19,Male,62 years,European or Other,0.00654
qx,2.50%,2017-19,Male,63 years,European or Other,0.00713
qx,2.50%,2017-19,Male,64 years,European or Other,0.00778
qx,2.50%,2017-19,Male,65 years,European or Other,0.00828
qx,2.50%,2017-19,Male,66 years,European or Other,0.00926
qx,2.50%,2017-19,Male,67 years,European or Other,0.01015
qx,2.50%,2017-19,Male,68 years,European or Other,0.01104
qx,2.50%,2017-19,Male,69 years,European or Other,0.01252
qx,2.50%,2017-19,Male,70 years,European or Other,0.01355
qx,2.50%,2017-19,Male,71 years,European or Other,0.0146
qx,2.50%,2017-19,Male,72 years,European or Other,0.01828
qx,2.50%,2017-19,Male,73 years,European or Other,0.02027
qx,2.50%,2017-19,Male,74 years,European or Other,0.02218
qx,2.50%,2017-19,Male,75 years,European or Other,0.02616
qx,2.50%,2017-19,Male,76 years,European or Other,0.0275
qx,2.50%,2017-19,Male,77 years,European or Other,0.03113
qx,2.50%,2017-19,Male,78 years,European or Other,0.0362
qx,2.50%,2017-19,Male,79 years,European or Other,0.04188
qx,2.50%,2017-19,Male,80 years,European or Other,0.04705
qx,2.50%,2017-19,Male,81 years,European or Other,0.0539
qx,2.50%,2017-19,Male,82 years,European or Other,0.0615
qx,2.50%,2017-19,Male,83 years,European or Other,0.06877
qx,2.50%,2017-19,Male,84 years,European or Other,0.07864
qx,2.50%,2017-19,Male,85 years,European or Other,0.09018
qx,2.50%,2017-19,Male,86 years,European or Other,0.10138
qx,2.50%,2017-19,Male,87 years,European or Other,0.11401
qx,2.50%,2017-19,Male,88 years,European or Other,0.12777
qx,2.50%,2017-19,Male,89 years,European or Other,0.14232
qx,2.50%,2017-19,Male,90 years,European or Other,0.15775
qx,2.50%,2017-19,Male,91 years,European or Other,0.17409
qx,2.50%,2017-19,Male,92 years,European or Other,0.19118
qx,2.50%,2017-19,Male,93 years,European or Other,0.20911
qx,2.50%,2017-19,Male,94 years,European or Other,0.22721
qx,2.50%,2017-19,Male,95 years,European or Other,0.24535
qx,2.50%,2017-19,Male,96 years,European or Other,0.26494
qx,2.50%,2017-19,Male,97 years,European or Other,0.28407
qx,2.50%,2017-19,Male,98 years,European or Other,0.30411
qx,2.50%,2017-19,Male,99 years,European or Other,0.32538
qx,2.50%,2017-19,Male,100 years and over,European or Other,1
qx,50%,2017-19,Female,0 years,European or Other,0.0028
qx,50%,2017-19,Female,1 years,European or Other,2.00E-04
qx,50%,2017-19,Female,2 years,European or Other,1.50E-04
qx,50%,2017-19,Female,3 years,European or Other,1.10E-04
qx,50%,2017-19,Female,4 years,European or Other,9.00E-05
qx,50%,2017-19,Female,5 years,European or Other,7.00E-05
qx,50%,2017-19,Female,6 years,European or Other,6.00E-05
qx,50%,2017-19,Female,7 years,European or Other,6.00E-05
qx,50%,2017-19,Female,8 years,European or Other,5.00E-05
qx,50%,2017-19,Female,9 years,European or Other,5.00E-05
qx,50%,2017-19,Female,10 years,European or Other,6.00E-05
qx,50%,2017-19,Female,11 years,European or Other,6.00E-05
qx,50%,2017-19,Female,12 years,European or Other,7.00E-05
qx,50%,2017-19,Female,13 years,European or Other,9.00E-05
qx,50%,2017-19,Female,14 years,European or Other,1.10E-04
qx,50%,2017-19,Female,15 years,European or Other,1.40E-04
qx,50%,2017-19,Female,16 years,European or Other,1.70E-04
qx,50%,2017-19,Female,17 years,European or Other,2.10E-04
qx,50%,2017-19,Female,18 years,European or Other,2.50E-04
qx,50%,2017-19,Female,19 years,European or Other,2.80E-04
qx,50%,2017-19,Female,20 years,European or Other,3.00E-04
qx,50%,2017-19,Female,21 years,European or Other,3.20E-04
qx,50%,2017-19,Female,22 years,European or Other,3.30E-04
qx,50%,2017-19,Female,23 years,European or Other,3.20E-04
qx,50%,2017-19,Female,24 years,European or Other,3.20E-04
qx,50%,2017-19,Female,25 years,European or Other,3.30E-04
qx,50%,2017-19,Female,26 years,European or Other,3.30E-04
